gid,id,team,p_ipouts,p_seq,p_h,p_r,p_er,p_w,p_k,p_hbp,p_wp,date,wl,team_name,ballpark,left_field,center_field,right_field,min_wall_height,max_wall_height,daynight,attendance,precip,sky,temp,winddir,windspeed
MIA202303310,luzaj001,MIA,17,1,2,0,0,4,5,0,0,20230331,w,MIA,loanDepot park,344,407,335,9.0,12,night,14797,none,cloudy,80,fromlf,13
MIA202303310,charj001,MIA,4,2,0,0,0,0,1,0,0,20230331,w,MIA,loanDepot park,344,407,335,9.0,12,night,14797,none,cloudy,80,fromlf,13
MIA202303310,flord002,MIA,3,3,1,0,0,0,0,0,0,20230331,w,MIA,loanDepot park,344,407,335,9.0,12,night,14797,none,cloudy,80,fromlf,13
MIA202303310,puk-a001,MIA,3,4,1,1,1,0,2,0,0,20230331,w,MIA,loanDepot park,344,407,335,9.0,12,night,14797,none,cloudy,80,fromlf,13
SDN202303310,freek001,COL,18,1,3,0,0,1,1,0,0,20230331,w,SDN,Petco Park,336,396,322,4.0,10,night,43177,none,cloudy,58,ltor,8
SDN202303310,suteb001,COL,3,2,0,0,0,0,1,0,0,20230331,w,SDN,Petco Park,336,396,322,4.0,10,night,43177,none,cloudy,58,ltor,8
SDN202303310,handb001,COL,3,3,1,1,1,1,1,0,0,20230331,w,SDN,Petco Park,336,396,322,4.0,10,night,43177,none,cloudy,58,ltor,8
SDN202303310,johnp001,COL,3,4,1,0,0,0,2,0,0,20230331,w,SDN,Petco Park,336,396,322,4.0,10,night,43177,none,cloudy,58,ltor,8
SDN202303310,martn002,SDN,21,1,6,4,4,2,5,0,0,20230331,l,SDN,Petco Park,336,396,322,4.0,10,night,43177,none,cloudy,58,ltor,8
SDN202303310,hillt002,SDN,3,2,2,0,0,0,1,1,0,20230331,l,SDN,Petco Park,336,396,322,4.0,10,night,43177,none,cloudy,58,ltor,8
SDN202303310,garcl005,SDN,3,3,1,0,0,1,2,0,0,20230331,l,SDN,Petco Park,336,396,322,4.0,10,night,43177,none,cloudy,58,ltor,8
SEA202303310,gaddh001,CLE,11,1,5,4,4,1,4,1,1,20230331,w,SEA,T-Mobile Park,331,405,327,7.0,15,night,31516,none,dome,45,unknown,0
SEA202303310,sandn001,CLE,4,2,1,0,0,0,1,0,0,20230331,w,SEA,T-Mobile Park,331,405,327,7.0,15,night,31516,none,dome,45,unknown,0
SEA202303310,morge001,CLE,3,3,1,0,0,1,3,0,0,20230331,w,SEA,T-Mobile Park,331,405,327,7.0,15,night,31516,none,dome,45,unknown,0
SEA202303310,deloe001,CLE,3,4,0,0,0,1,1,0,0,20230331,w,SEA,T-Mobile Park,331,405,327,7.0,15,night,31516,none,dome,45,unknown,0
SEA202303310,stept002,CLE,3,5,0,0,0,0,2,0,0,20230331,w,SEA,T-Mobile Park,331,405,327,7.0,15,night,31516,none,dome,45,unknown,0
SEA202303310,clase001,CLE,3,6,0,0,0,0,2,0,0,20230331,w,SEA,T-Mobile Park,331,405,327,7.0,15,night,31516,none,dome,45,unknown,0
SEA202303310,ray-r002,SEA,10,1,4,5,3,5,3,0,1,20230331,l,SEA,T-Mobile Park,331,405,327,7.0,15,night,31516,none,dome,45,unknown,0
SEA202303310,gottt001,SEA,4,2,4,3,0,0,0,0,0,20230331,l,SEA,T-Mobile Park,331,405,327,7.0,15,night,31516,none,dome,45,unknown,0
SEA202303310,murfp001,SEA,1,3,1,0,0,0,0,0,0,20230331,l,SEA,T-Mobile Park,331,405,327,7.0,15,night,31516,none,dome,45,unknown,0
SEA202303310,flexc001,SEA,12,4,4,1,1,3,1,0,0,20230331,l,SEA,T-Mobile Park,331,405,327,7.0,15,night,31516,none,dome,45,unknown,0
BOS202304010,kremd001,BAL,9,1,6,5,5,1,3,0,1,20230401,l,BOS,Fenway Park,310,420,302,3.0,37,day,29062,none,cloudy,56,unknown,4
BOS202304010,baumm001,BAL,3,2,0,0,0,0,0,0,0,20230401,l,BOS,Fenway Park,310,420,302,3.0,37,day,29062,none,cloudy,56,unknown,4
BOS202304010,could001,BAL,3,3,0,0,0,0,1,1,0,20230401,l,BOS,Fenway Park,310,420,302,3.0,37,day,29062,none,cloudy,56,unknown,4
BOS202304010,votha001,BAL,3,4,1,1,1,1,1,0,0,20230401,l,BOS,Fenway Park,310,420,302,3.0,37,day,29062,none,cloudy,56,unknown,4
BOS202304010,perec004,BAL,3,5,3,1,1,0,2,0,0,20230401,l,BOS,Fenway Park,310,420,302,3.0,37,day,29062,none,cloudy,56,unknown,4
BOS202304010,gilll001,BAL,2,6,0,0,0,0,0,1,0,20230401,l,BOS,Fenway Park,310,420,302,3.0,37,day,29062,none,cloudy,56,unknown,4
BOS202304010,akink001,BAL,1,7,0,0,0,0,0,0,0,20230401,l,BOS,Fenway Park,310,420,302,3.0,37,day,29062,none,cloudy,56,unknown,4
BOS202304010,bautf001,BAL,2,8,1,2,0,0,1,0,0,20230401,l,BOS,Fenway Park,310,420,302,3.0,37,day,29062,none,cloudy,56,unknown,4
BOS202304010,salec001,BOS,9,1,7,7,7,2,6,1,0,20230401,w,BOS,Fenway Park,310,420,302,3.0,37,day,29062,none,cloudy,56,unknown,4
BOS202304010,kellz001,BOS,3,2,3,1,1,0,0,0,0,20230401,w,BOS,Fenway Park,310,420,302,3.0,37,day,29062,none,cloudy,56,unknown,4
BOS202304010,wincj001,BOS,6,3,1,0,0,0,2,0,0,20230401,w,BOS,Fenway Park,310,420,302,3.0,37,day,29062,none,cloudy,56,unknown,4
BOS202304010,schrj001,BOS,3,4,1,0,0,1,0,0,0,20230401,w,BOS,Fenway Park,310,420,302,3.0,37,day,29062,none,cloudy,56,unknown,4
BOS202304010,martc007,BOS,3,5,0,0,0,0,1,0,0,20230401,w,BOS,Fenway Park,310,420,302,3.0,37,day,29062,none,cloudy,56,unknown,4
BOS202304010,jansk001,BOS,3,6,1,0,0,1,2,0,0,20230401,w,BOS,Fenway Park,310,420,302,3.0,37,day,29062,none,cloudy,56,unknown,4
CHN202304010,woodb005,MIL,18,1,3,1,1,1,8,0,0,20230401,w,CHN,Wrigley Field,355,400,353,11.5,15,day,31363,none,cloudy,39,fromlf,23
CHN202304010,strzp001,MIL,3,2,0,0,0,0,1,0,0,20230401,w,CHN,Wrigley Field,355,400,353,11.5,15,day,31363,none,cloudy,39,fromlf,23
CHN202304010,bushm001,MIL,3,3,0,0,0,0,0,0,0,20230401,w,CHN,Wrigley Field,355,400,353,11.5,15,day,31363,none,cloudy,39,fromlf,23
CHN202304010,willd004,MIL,3,4,2,0,0,0,1,0,0,20230401,w,CHN,Wrigley Field,355,400,353,11.5,15,day,31363,none,cloudy,39,fromlf,23
CHN202304010,steej002,CHN,18,1,3,0,0,1,8,0,0,20230401,l,CHN,Wrigley Field,355,400,353,11.5,15,day,31363,none,cloudy,39,fromlf,23
CHN202304010,assaj001,CHN,4,2,2,3,3,1,2,0,0,20230401,l,CHN,Wrigley Field,355,400,353,11.5,15,day,31363,none,cloudy,39,fromlf,23
CHN202304010,fulmm001,CHN,1,3,1,0,0,1,1,0,0,20230401,l,CHN,Wrigley Field,355,400,353,11.5,15,day,31363,none,cloudy,39,fromlf,23
CHN202304010,ruckm001,CHN,1,4,0,0,0,0,0,0,0,20230401,l,CHN,Wrigley Field,355,400,353,11.5,15,day,31363,none,cloudy,39,fromlf,23
CHN202304010,leitm002,CHN,3,5,0,0,0,1,2,0,0,20230401,l,CHN,Wrigley Field,355,400,353,11.5,15,day,31363,none,cloudy,39,fromlf,23
CIN202304010,hillr001,PIT,15,1,3,3,3,2,7,0,0,20230401,l,CIN,Great American Ball Park,328,404,325,8.0,12,day,22224,none,cloudy,45,unknown,23
CIN202304010,dejoc001,PIT,6,2,2,3,3,1,1,0,0,20230401,l,CIN,Great American Ball Park,328,404,325,8.0,12,day,22224,none,cloudy,45,unknown,23
CIN202304010,hernj005,PIT,3,3,1,0,0,0,0,0,1,20230401,l,CIN,Great American Ball Park,328,404,325,8.0,12,day,22224,none,cloudy,45,unknown,23
CIN202304010,lodon001,CIN,15,1,7,2,2,2,9,0,1,20230401,w,CIN,Great American Ball Park,328,404,325,8.0,12,day,22224,none,cloudy,45,unknown,23
CIN202304010,gibai001,CIN,3,2,0,0,0,0,0,0,0,20230401,w,CIN,Great American Ball Park,328,404,325,8.0,12,day,22224,none,cloudy,45,unknown,23
CIN202304010,farmb001,CIN,5,3,0,0,0,0,1,0,0,20230401,w,CIN,Great American Ball Park,328,404,325,8.0,12,day,22224,none,cloudy,45,unknown,23
CIN202304010,sanmr001,CIN,1,4,0,0,0,0,0,0,0,20230401,w,CIN,Great American Ball Park,328,404,325,8.0,12,day,22224,none,cloudy,45,unknown,23
CIN202304010,diaza004,CIN,3,5,0,0,0,0,2,0,0,20230401,w,CIN,Great American Ball Park,328,404,325,8.0,12,day,22224,none,cloudy,45,unknown,23
HOU202304010,gioll001,CHA,15,1,5,3,2,1,6,1,0,20230401,l,HOU,Minute Maid Park,315,409,326,7.0,21,day,37519,none,dome,73,unknown,0
HOU202304010,lambj003,CHA,2,2,0,0,0,1,1,0,0,20230401,l,HOU,Minute Maid Park,315,409,326,7.0,21,day,37519,none,dome,73,unknown,0
HOU202304010,kellj001,CHA,3,3,2,1,1,0,1,0,0,20230401,l,HOU,Minute Maid Park,315,409,326,7.0,21,day,37519,none,dome,73,unknown,0
HOU202304010,ruizj001,CHA,2,4,2,2,2,1,0,1,0,20230401,l,HOU,Minute Maid Park,315,409,326,7.0,21,day,37519,none,dome,73,unknown,0
HOU202304010,santg001,CHA,2,5,2,0,0,0,0,0,0,20230401,l,HOU,Minute Maid Park,315,409,326,7.0,21,day,37519,none,dome,73,unknown,0
HOU202304010,urquj001,HOU,12,1,7,3,3,1,5,0,0,20230401,w,HOU,Minute Maid Park,315,409,326,7.0,21,day,37519,none,dome,73,unknown,0
HOU202304010,blanr001,HOU,6,2,0,0,0,1,4,0,1,20230401,w,HOU,Minute Maid Park,315,409,326,7.0,21,day,37519,none,dome,73,unknown,0
HOU202304010,stanr002,HOU,5,3,1,0,0,1,1,0,0,20230401,w,HOU,Minute Maid Park,315,409,326,7.0,21,day,37519,none,dome,73,unknown,0
HOU202304010,nerih001,HOU,4,4,2,1,1,1,2,0,0,20230401,w,HOU,Minute Maid Park,315,409,326,7.0,21,day,37519,none,dome,73,unknown,0
KCA202304010,grays001,MIN,15,1,3,0,0,4,1,0,0,20230401,w,KCA,Kauffman Stadium,330,410,330,9.0,9,day,16633,none,sunny,55,ltor,12
KCA202304010,alcaj001,MIN,3,2,0,0,0,1,0,0,0,20230401,w,KCA,Kauffman Stadium,330,410,330,9.0,9,day,16633,none,sunny,55,ltor,12
KCA202304010,jax-g001,MIN,3,3,0,0,0,0,0,0,0,20230401,w,KCA,Kauffman Stadium,330,410,330,9.0,9,day,16633,none,sunny,55,ltor,12
KCA202304010,thiec001,MIN,3,4,1,0,0,0,3,0,0,20230401,w,KCA,Kauffman Stadium,330,410,330,9.0,9,day,16633,none,sunny,55,ltor,12
KCA202304010,lopej004,MIN,3,5,0,0,0,0,1,0,0,20230401,w,KCA,Kauffman Stadium,330,410,330,9.0,9,day,16633,none,sunny,55,ltor,12
KCA202304010,lylej001,KCA,16,1,5,2,1,2,2,0,0,20230401,l,KCA,Kauffman Stadium,330,410,330,9.0,9,day,16633,none,sunny,55,ltor,12
KCA202304010,yarbr001,KCA,5,2,0,0,0,0,0,0,0,20230401,l,KCA,Kauffman Stadium,330,410,330,9.0,9,day,16633,none,sunny,55,ltor,12
KCA202304010,clart003,KCA,3,3,0,0,0,0,3,0,0,20230401,l,KCA,Kauffman Stadium,330,410,330,9.0,9,day,16633,none,sunny,55,ltor,12
KCA202304010,chapa001,KCA,3,4,0,0,0,0,3,0,0,20230401,l,KCA,Kauffman Stadium,330,410,330,9.0,9,day,16633,none,sunny,55,ltor,12
LAN202304010,bumgm001,ARI,12,1,4,5,5,4,2,1,0,20230401,l,LAN,Dodger Stadium,330,395,330,4.5,8,night,48886,none,sunny,64,tocf,7
LAN202304010,ginkk001,ARI,3,2,2,3,3,1,1,0,0,20230401,l,LAN,Dodger Stadium,330,395,330,4.5,8,night,48886,none,sunny,64,tocf,7
LAN202304010,sulsc001,ARI,6,3,1,1,1,0,2,0,0,20230401,l,LAN,Dodger Stadium,330,395,330,4.5,8,night,48886,none,sunny,64,tocf,7
LAN202304010,vargc003,ARI,3,4,1,1,1,0,2,0,0,20230401,l,LAN,Dodger Stadium,330,395,330,4.5,8,night,48886,none,sunny,64,tocf,7
LAN202304010,kersc001,LAN,18,1,4,1,1,0,9,0,0,20230401,w,LAN,Dodger Stadium,330,395,330,4.5,8,night,48886,none,sunny,64,tocf,7
LAN202304010,jacka003,LAN,9,2,1,0,0,0,1,0,0,20230401,w,LAN,Dodger Stadium,330,395,330,4.5,8,night,48886,none,sunny,64,tocf,7
MIA202304010,megit002,NYN,15,1,6,2,2,2,7,0,0,20230401,w,MIA,loanDepot park,344,407,335,9.0,12,day,14695,none,dome,72,unknown,0
MIA202304010,santd003,NYN,3,2,0,0,0,0,2,0,0,20230401,w,MIA,loanDepot park,344,407,335,9.0,12,day,14695,none,dome,72,unknown,0
MIA202304010,smitd009,NYN,2,3,1,0,0,1,0,0,0,20230401,w,MIA,loanDepot park,344,407,335,9.0,12,day,14695,none,dome,72,unknown,0
MIA202304010,raleb001,NYN,1,4,0,0,0,0,0,0,0,20230401,w,MIA,loanDepot park,344,407,335,9.0,12,day,14695,none,dome,72,unknown,0
MIA202304010,ottaa001,NYN,3,5,2,0,0,0,2,0,0,20230401,w,MIA,loanDepot park,344,407,335,9.0,12,day,14695,none,dome,72,unknown,0
MIA202304010,robed002,NYN,3,6,1,0,0,0,1,0,0,20230401,w,MIA,loanDepot park,344,407,335,9.0,12,day,14695,none,dome,72,unknown,0
MIA202304010,cabre003,MIA,12,1,2,2,2,6,2,0,0,20230401,l,MIA,loanDepot park,344,407,335,9.0,12,day,14695,none,dome,72,unknown,0
MIA202304010,narda001,MIA,3,2,3,2,2,0,1,0,0,20230401,l,MIA,loanDepot park,344,407,335,9.0,12,day,14695,none,dome,72,unknown,0
MIA202304010,barnm001,MIA,3,3,1,0,0,0,1,0,0,20230401,l,MIA,loanDepot park,344,407,335,9.0,12,day,14695,none,dome,72,unknown,0
MIA202304010,garrb001,MIA,9,4,6,2,2,0,1,0,0,20230401,l,MIA,loanDepot park,344,407,335,9.0,12,day,14695,none,dome,72,unknown,0
NYA202304010,cobba001,SFN,11,1,4,2,1,1,6,0,0,20230401,w,NYA,Yankee Stadium,318,408,314,8.0,8,day,41642,none,sunny,68,tolf,16
NYA202304010,junij001,SFN,7,2,3,1,1,0,2,0,0,20230401,w,NYA,Yankee Stadium,318,408,314,8.0,8,day,41642,none,sunny,68,tolf,16
NYA202304010,brebj001,SFN,3,3,0,0,0,0,0,0,0,20230401,w,NYA,Yankee Stadium,318,408,314,8.0,8,day,41642,none,sunny,68,tolf,16
NYA202304010,roget001,SFN,3,4,1,1,1,0,0,0,0,20230401,w,NYA,Yankee Stadium,318,408,314,8.0,8,day,41642,none,sunny,68,tolf,16
NYA202304010,dovac001,SFN,3,5,2,1,1,2,1,0,0,20230401,w,NYA,Yankee Stadium,318,408,314,8.0,8,day,41642,none,sunny,68,tolf,16
NYA202304010,schmc002,NYA,10,1,5,3,3,1,5,0,0,20230401,l,NYA,Yankee Stadium,318,408,314,8.0,8,day,41642,none,sunny,68,tolf,16
NYA202304010,peraw002,NYA,3,2,0,0,0,0,2,1,0,20230401,l,NYA,Yankee Stadium,318,408,314,8.0,8,day,41642,none,sunny,68,tolf,16
NYA202304010,kingm002,NYA,5,3,4,2,2,1,3,1,0,20230401,l,NYA,Yankee Stadium,318,408,314,8.0,8,day,41642,none,sunny,68,tolf,16
NYA202304010,abrea001,NYA,6,4,0,0,0,1,3,0,1,20230401,l,NYA,Yankee Stadium,318,408,314,8.0,8,day,41642,none,sunny,68,tolf,16
NYA202304010,holmc001,NYA,2,5,3,2,2,0,0,0,0,20230401,l,NYA,Yankee Stadium,318,408,314,8.0,8,day,41642,none,sunny,68,tolf,16
NYA202304010,cordj001,NYA,1,6,0,0,0,0,0,0,0,20230401,l,NYA,Yankee Stadium,318,408,314,8.0,8,day,41642,none,sunny,68,tolf,16
OAK202304010,sandp002,ANA,15,1,2,1,1,2,2,0,0,20230401,w,OAK,Oakland Coliseum,330,400,330,8.0,8,day,15757,none,sunny,58,torf,7
OAK202304010,davit005,ANA,12,2,3,0,0,1,3,0,0,20230401,w,OAK,Oakland Coliseum,330,400,330,8.0,8,day,15757,none,sunny,58,torf,7
OAK202304010,fujis001,OAK,7,1,5,8,8,3,4,0,0,20230401,l,OAK,Oakland Coliseum,330,400,330,8.0,8,day,15757,none,sunny,58,torf,7
OAK202304010,ollea001,OAK,14,2,6,5,4,2,3,0,1,20230401,l,OAK,Oakland Coliseum,330,400,330,8.0,8,day,15757,none,sunny,58,torf,7
OAK202304010,famij001,OAK,3,3,0,0,0,0,0,0,0,20230401,l,OAK,Oakland Coliseum,330,400,330,8.0,8,day,15757,none,sunny,58,torf,7
OAK202304010,molls001,OAK,3,4,0,0,0,1,0,0,0,20230401,l,OAK,Oakland Coliseum,330,400,330,8.0,8,day,15757,none,sunny,58,torf,7
SDN202304010,urenj001,COL,7,1,5,4,4,4,0,0,0,20230401,l,SDN,Petco Park,336,396,322,4.0,10,night,42663,none,sunny,60,ltor,12
SDN202304010,blact002,COL,9,2,3,2,2,1,0,0,0,20230401,l,SDN,Petco Park,336,396,322,4.0,10,night,42663,none,sunny,60,ltor,12
SDN202304010,birdj001,COL,5,3,1,0,0,0,2,0,0,20230401,l,SDN,Petco Park,336,396,322,4.0,10,night,42663,none,sunny,60,ltor,12
SDN202304010,lamed001,COL,3,4,1,2,2,3,2,0,1,20230401,l,SDN,Petco Park,336,396,322,4.0,10,night,42663,none,sunny,60,ltor,12
SDN202304010,wachm001,SDN,18,1,6,4,4,3,2,0,0,20230401,w,SDN,Petco Park,336,396,322,4.0,10,night,42663,none,sunny,60,ltor,12
SDN202304010,wilss002,SDN,3,2,0,0,0,0,2,0,0,20230401,w,SDN,Petco Park,336,396,322,4.0,10,night,42663,none,sunny,60,ltor,12
SDN202304010,hillt002,SDN,3,3,0,0,0,0,0,1,0,20230401,w,SDN,Petco Park,336,396,322,4.0,10,night,42663,none,sunny,60,ltor,12
SDN202304010,hadej001,SDN,3,4,0,0,0,0,2,0,0,20230401,w,SDN,Petco Park,336,396,322,4.0,10,night,42663,none,sunny,60,ltor,12
SEA202304010,civaa001,CLE,21,1,2,0,0,1,3,0,0,20230401,w,SEA,T-Mobile Park,331,405,327,7.0,15,night,44250,none,cloudy,47,tocf,11
SEA202304010,karij001,CLE,3,2,1,0,0,1,2,0,0,20230401,w,SEA,T-Mobile Park,331,405,327,7.0,15,night,44250,none,cloudy,47,tocf,11
SEA202304010,clase001,CLE,3,3,0,0,0,0,1,0,0,20230401,w,SEA,T-Mobile Park,331,405,327,7.0,15,night,44250,none,cloudy,47,tocf,11
SEA202304010,gilbl002,SEA,18,1,4,1,1,1,7,0,0,20230401,l,SEA,T-Mobile Park,331,405,327,7.0,15,night,44250,none,cloudy,47,tocf,11
SEA202304010,castd002,SEA,3,2,1,1,1,0,1,0,0,20230401,l,SEA,T-Mobile Park,331,405,327,7.0,15,night,44250,none,cloudy,47,tocf,11
SEA202304010,speig001,SEA,3,3,0,0,0,0,1,0,0,20230401,l,SEA,T-Mobile Park,331,405,327,7.0,15,night,44250,none,cloudy,47,tocf,11
SEA202304010,festm001,SEA,3,4,0,0,0,2,0,0,1,20230401,l,SEA,T-Mobile Park,331,405,327,7.0,15,night,44250,none,cloudy,47,tocf,11
SLN202304010,gausk001,TOR,18,1,8,3,0,1,7,0,0,20230401,l,SLN,Busch Stadium,336,400,335,8.0,8,day,44461,none,cloudy,46,torf,23
SLN202304010,cimba001,TOR,3,2,0,0,0,0,0,0,0,20230401,l,SLN,Busch Stadium,336,400,335,8.0,8,day,44461,none,cloudy,46,torf,23
SLN202304010,swane001,TOR,3,3,2,1,1,1,1,0,0,20230401,l,SLN,Busch Stadium,336,400,335,8.0,8,day,44461,none,cloudy,46,torf,23
SLN202304010,flahj002,SLN,15,1,0,0,0,7,4,1,0,20230401,w,SLN,Busch Stadium,336,400,335,8.0,8,day,44461,none,cloudy,46,torf,23
SLN202304010,verhd001,SLN,3,2,0,0,0,0,2,0,0,20230401,w,SLN,Busch Stadium,336,400,335,8.0,8,day,44461,none,cloudy,46,torf,23
SLN202304010,palla001,SLN,3,3,1,0,0,0,0,0,0,20230401,w,SLN,Busch Stadium,336,400,335,8.0,8,day,44461,none,cloudy,46,torf,23
SLN202304010,hickj002,SLN,1,4,0,1,1,3,0,0,1,20230401,w,SLN,Busch Stadium,336,400,335,8.0,8,day,44461,none,cloudy,46,torf,23
SLN202304010,helsr001,SLN,5,5,2,0,0,0,2,0,0,20230401,w,SLN,Busch Stadium,336,400,335,8.0,8,day,44461,none,cloudy,46,torf,23
TBA202304010,turns003,DET,7,1,8,7,7,3,3,1,1,20230401,l,TBA,Tropicana Field,315,404,322,9.0,11,day,20204,none,dome,72,unknown,0
TBA202304010,wingt001,DET,1,2,2,1,1,1,1,1,1,20230401,l,TBA,Tropicana Field,315,404,322,9.0,11,day,20204,none,dome,72,unknown,0
TBA202304010,alext001,DET,10,3,2,2,2,0,7,0,0,20230401,l,TBA,Tropicana Field,315,404,322,9.0,11,day,20204,none,dome,72,unknown,0
TBA202304010,hillg002,DET,3,4,1,2,2,2,3,0,0,20230401,l,TBA,Tropicana Field,315,404,322,9.0,11,day,20204,none,dome,72,unknown,0
TBA202304010,cisnj001,DET,3,5,0,0,0,1,1,0,0,20230401,l,TBA,Tropicana Field,315,404,322,9.0,11,day,20204,none,dome,72,unknown,0
TBA202304010,efliz001,TBA,15,1,3,1,1,1,5,0,0,20230401,w,TBA,Tropicana Field,315,404,322,9.0,11,day,20204,none,dome,72,unknown,0
TBA202304010,kellk004,TBA,6,2,2,1,1,0,1,0,0,20230401,w,TBA,Tropicana Field,315,404,322,9.0,11,day,20204,none,dome,72,unknown,0
TBA202304010,cleag001,TBA,3,3,0,0,0,0,2,0,0,20230401,w,TBA,Tropicana Field,315,404,322,9.0,11,day,20204,none,dome,72,unknown,0
TBA202304010,faucc001,TBA,3,4,1,0,0,1,2,0,0,20230401,w,TBA,Tropicana Field,315,404,322,9.0,11,day,20204,none,dome,72,unknown,0
TEX202304010,wheez001,PHI,13,1,7,5,4,1,7,0,0,20230401,l,TEX,Globe Life Field,329,407,326,8.0,14,day,31916,none,sunny,71,fromcf,8
TEX202304010,marty001,PHI,2,2,2,2,2,1,2,0,0,20230401,l,TEX,Globe Life Field,329,407,326,8.0,14,day,31916,none,sunny,71,fromcf,8
TEX202304010,alvaj004,PHI,3,3,1,0,0,0,2,0,0,20230401,l,TEX,Globe Life Field,329,407,326,8.0,14,day,31916,none,sunny,71,fromcf,8
TEX202304010,domis001,PHI,0,4,3,6,4,1,0,1,0,20230401,l,TEX,Globe Life Field,329,407,326,8.0,14,day,31916,none,sunny,71,fromcf,8
TEX202304010,bella001,PHI,3,5,1,0,0,0,0,0,0,20230401,l,TEX,Globe Life Field,329,407,326,8.0,14,day,31916,none,sunny,71,fromcf,8
TEX202304010,kimbc001,PHI,1,6,1,3,3,2,1,0,0,20230401,l,TEX,Globe Life Field,329,407,326,8.0,14,day,31916,none,sunny,71,fromcf,8
TEX202304010,harrj002,PHI,2,7,2,0,0,1,0,0,0,20230401,l,TEX,Globe Life Field,329,407,326,8.0,14,day,31916,none,sunny,71,fromcf,8
TEX202304010,eovan001,TEX,15,1,6,3,3,2,6,0,0,20230401,w,TEX,Globe Life Field,329,407,326,8.0,14,day,31916,none,sunny,71,fromcf,8
TEX202304010,dunnd001,TEX,9,2,3,0,0,0,0,0,0,20230401,w,TEX,Globe Life Field,329,407,326,8.0,14,day,31916,none,sunny,71,fromcf,8
TEX202304010,heart001,TEX,3,3,0,0,0,1,1,0,0,20230401,w,TEX,Globe Life Field,329,407,326,8.0,14,day,31916,none,sunny,71,fromcf,8
WAS202304010,stris002,ATL,18,1,3,0,0,3,9,0,1,20230401,w,WAS,Nationals Park,336,402,335,8.0,12,day,27529,none,cloudy,73,tolf,18
WAS202304010,anden001,ATL,3,2,0,0,0,0,1,0,0,20230401,w,WAS,Nationals Park,336,402,335,8.0,12,day,27529,none,cloudy,73,tolf,18
WAS202304010,jimej003,ATL,3,3,1,0,0,0,1,0,0,20230401,w,WAS,Nationals Park,336,402,335,8.0,12,day,27529,none,cloudy,73,tolf,18
WAS202304010,yatek001,ATL,3,4,1,1,1,0,0,0,0,20230401,w,WAS,Nationals Park,336,402,335,8.0,12,day,27529,none,cloudy,73,tolf,18
WAS202304010,grayj004,WAS,15,1,7,5,5,2,4,0,1,20230401,l,WAS,Nationals Park,336,402,335,8.0,12,day,27529,none,cloudy,73,tolf,18
WAS202304010,banda001,WAS,3,2,1,0,0,0,1,0,0,20230401,l,WAS,Nationals Park,336,402,335,8.0,12,day,27529,none,cloudy,73,tolf,18
WAS202304010,wardt003,WAS,6,3,2,2,2,0,2,0,0,20230401,l,WAS,Nationals Park,336,402,335,8.0,12,day,27529,none,cloudy,73,tolf,18
WAS202304010,harrh001,WAS,3,4,1,0,0,0,1,0,0,20230401,l,WAS,Nationals Park,336,402,335,8.0,12,day,27529,none,cloudy,73,tolf,18
BOS202304020,irvic001,BAL,12,1,8,6,6,2,4,0,0,20230402,l,BOS,Fenway Park,310,420,302,3.0,37,day,27886,none,sunny,43,torf,8
BOS202304020,bakeb001,BAL,6,2,1,0,0,0,2,0,1,20230402,l,BOS,Fenway Park,310,420,302,3.0,37,day,27886,none,sunny,43,torf,8
BOS202304020,akink001,BAL,1,3,2,2,2,0,0,0,0,20230402,l,BOS,Fenway Park,310,420,302,3.0,37,day,27886,none,sunny,43,torf,8
BOS202304020,baumm001,BAL,5,4,3,1,1,2,1,0,1,20230402,l,BOS,Fenway Park,310,420,302,3.0,37,day,27886,none,sunny,43,torf,8
BOS202304020,houct001,BOS,15,1,5,3,3,1,5,0,0,20230402,w,BOS,Fenway Park,310,420,302,3.0,37,day,27886,none,sunny,43,torf,8
BOS202304020,schrj001,BOS,3,2,0,0,0,1,2,0,0,20230402,w,BOS,Fenway Park,310,420,302,3.0,37,day,27886,none,sunny,43,torf,8
BOS202304020,bleir001,BOS,3,3,3,2,2,0,2,0,0,20230402,w,BOS,Fenway Park,310,420,302,3.0,37,day,27886,none,sunny,43,torf,8
BOS202304020,martc007,BOS,3,4,1,0,0,0,0,0,0,20230402,w,BOS,Fenway Park,310,420,302,3.0,37,day,27886,none,sunny,43,torf,8
BOS202304020,ort-k001,BOS,3,5,1,0,0,0,1,0,0,20230402,w,BOS,Fenway Park,310,420,302,3.0,37,day,27886,none,sunny,43,torf,8
CHN202304020,lauee001,MIL,16,1,5,2,2,2,6,0,0,20230402,w,CHN,Wrigley Field,355,400,353,11.5,15,day,33266,none,sunny,47,tocf,7
CHN202304020,payaj001,MIL,5,2,2,1,1,0,1,0,0,20230402,w,CHN,Wrigley Field,355,400,353,11.5,15,day,33266,none,sunny,47,tocf,7
CHN202304020,guerj004,MIL,1,3,1,2,2,2,0,0,1,20230402,w,CHN,Wrigley Field,355,400,353,11.5,15,day,33266,none,sunny,47,tocf,7
CHN202304020,milnh001,MIL,2,4,0,0,0,0,0,0,0,20230402,w,CHN,Wrigley Field,355,400,353,11.5,15,day,33266,none,sunny,47,tocf,7
CHN202304020,varlg001,MIL,3,5,1,0,0,0,1,0,0,20230402,w,CHN,Wrigley Field,355,400,353,11.5,15,day,33266,none,sunny,47,tocf,7
